,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,SaleType,PorchTotalSF,ProxCondition_Norm,BldgType_Is_1Fam,Heating_Is_GasA,HeatingQC_Is_OK,SalePrice
893,20,FV_or_RL,,13284,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,1383.0,Y,SBrkr,1383,0,1383,0_or_1,0_or_2,TA,6,True,1,Y,511,Other,116,False,True,True,True,165000
894,90,FV_or_RL,64.0,7018,Pave,No_Alley_Access,Reg,Bnk,AllPub,Other,Gtl,Tier_2,1Story,5,9_or_5,Gable,Plywood,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Slab,0.0,Y,SBrkr,1535,0,1535,2,0_or_2,TA,8,False,4_or_2,Y,0,Other,0,True,False,True,True,118858
895,60,FV_or_RL,71.0,7056,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,6,9_or_5,Hip,HBoard_to_MetalSd,BrkFace,415.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,780.0,Y,SBrkr,983,813,1796,0_or_1,1,TA,8,True,4_or_2,Y,0,Other,50,True,True,True,True,140000
896,30,RH_or_RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Other,Gtl,Tier_4,1Story,4_or_3,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,951.0,N,SBrkr,951,0,951,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,28,True,True,True,True,106500
897,90,FV_or_RL,64.0,7018,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,5,9_or_5,Gable,Plywood,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Slab,0.0,Y,SBrkr,1120,1120,2240,2,0_or_2,TA,12,False,4_or_2,Y,154,Other,0,False,False,True,True,142953
898,20,FV_or_RL,100.0,12919,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_1,1Story,10_or_9,9_or_5,Hip,VinylSd,Stone,760.0,Ex,Ex_or_TA_or_Gd,PConc_or_Wood,2330.0,Y,SBrkr,2364,0,2364,2,1,Ex,11,True,3,Y,0,New_or_Con,67,True,True,True,True,611657
899,20,FV_or_RL,65.0,6993,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,912.0,Y,SBrkr,1236,0,1236,0_or_1,0_or_2,TA,6,True,1,Y,0,Other,0,False,True,True,True,135000
900,20,FV_or_RL,,7340,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,4_or_3,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,858.0,Y,SBrkr,858,0,858,0_or_1,0_or_2,TA,4,False,1,Y,0,Other,0,True,True,True,True,110000
901,20,FV_or_RL,64.0,8712,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,992.0,Y,SBrkr,1306,0,1306,0_or_1,0_or_2,TA,5,False,1,Y,0,Other,0,True,True,True,True,153000
902,60,FV_or_RL,63.0,7875,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,783.0,Y,SBrkr,807,702,1509,2,1,Gd,8,True,4_or_2,Y,0,Other,75,True,True,True,True,180000
903,20,FV_or_RL,50.0,14859,Pave,No_Alley_Access,IR1,HLS,AllPub,CulDSac_or_FR3,Gtl,Tier_2,1Story,7,9_or_5,Hip,VinylSd,BrkFace,27.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1670.0,Y,SBrkr,1670,0,1670,2,0_or_2,Gd,7,True,3,Y,144,New_or_Con,60,True,True,True,True,240000
904,20,FV_or_RL,,6173,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,75.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,876.0,Y,SBrkr,902,0,902,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,0,True,True,True,True,125500
905,20,FV_or_RL,80.0,9920,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,9_or_5,Gable,HBoard_to_MetalSd,Stone,110.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1056.0,Y,SBrkr,1063,0,1063,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,164,True,True,True,True,128000
906,20,FV_or_RL,116.0,13501,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,8,9_or_5,Gable,VinylSd,Stone,208.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1623.0,Y,SBrkr,1636,0,1636,2,0_or_2,Gd,8,True,3,Y,0,Other,60,True,True,True,True,255000
907,50,FV_or_RL,86.0,11500,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,Other,7,7_or_8_or_6,Gable,BrkFace,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,Stone_or_CBlock,1017.0,Y,SBrkr,1020,1037,2057,0_or_1,1,Gd,6,True,1,Y,0,Other,322,True,True,True,False,250000
908,20,FV_or_RL,,8885,Pave,No_Alley_Access,IR1,Low,AllPub,Other,Mod,Tier_3,1Story,5,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,864.0,Y,SBrkr,902,0,902,0_or_1,0_or_2,TA,5,False,4_or_2,Y,164,Other,0,True,True,True,True,131000
909,60,FV_or_RL,149.0,12589,Pave,No_Alley_Access,IR2,Lvl,AllPub,Other,Gtl,Tier_2,2Story,6,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,742.0,Y,SBrkr,742,742,1484,2,1,Gd,8,True,4_or_2,Y,36,Other,24,True,True,True,True,174000
910,90,FV_or_RL,80.0,11600,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,5,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,361.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1105.0,Y,Other,1105,1169,2274,2,0_or_2,TA,12,False,4_or_2,Y,0,Other,0,False,False,True,True,154300
911,20,FV_or_RL,,9286,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Mod,Tier_2,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1268.0,Y,SBrkr,1268,0,1268,0_or_1,1,Gd,5,False,1,Y,173,Other,0,True,True,True,True,143500
912,30,RH_or_RM,51.0,6120,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,768.0,N,SBrkr,1015,0,1015,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,232,True,True,True,True,88000
913,90,RH_or_RM,82.0,6270,Pave,No_Alley_Access,Reg,HLS,AllPub,Other,Gtl,Tier_2,2Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1001.0,N,Other,1001,1001,2002,2,0_or_2,TA,8,False,3,Y,0,Other,0,True,False,True,True,145000
914,160,FV_or_RL,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,6,9_or_5,Gable,VinylSd,Stone,76.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,612.0,Y,SBrkr,612,612,1224,2,1,Gd,4,False,4_or_2,Y,0,New_or_Con,234,True,False,True,True,173733
915,160,RH_or_RM,21.0,2001,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_4,2Story,4_or_3,9_or_5,Gable,CemntBd,BrkFace,80.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,546.0,Y,SBrkr,546,546,1092,0_or_1,1,TA,6,False,1,Y,0,Other,0,True,False,True,False,75000
916,20,C (all),50.0,9000,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_4,1Story,1_or_2,2_or_4_or_3_or_1,Gable,AsbsShng_to_BrkComm,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,480.0,N,Other,480,0,480,0_or_1,0_or_2,TA,4,False,1,Y,0,Other,0,True,True,True,True,35311
917,20,FV_or_RL,,17140,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,4_or_3,7_or_8_or_6,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1134.0,Y,Other,1229,0,1229,0_or_1,0_or_2,TA,6,False,1,Y,0,Other,0,True,True,True,True,135000
918,60,FV_or_RL,103.0,13125,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,HBoard_to_MetalSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1104.0,Y,SBrkr,912,1215,2127,2,1,Gd,8,True,3,Y,72,Other,416,True,True,True,True,238000
919,20,FV_or_RL,87.0,11029,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,6,7_or_8_or_6,Hip,HBoard_to_MetalSd,BrkCmn,0.0,Ex,Ex_or_TA_or_Gd,Stone_or_CBlock,1184.0,Y,SBrkr,1414,0,1414,0_or_1,0_or_2,TA,6,True,4_or_2,Y,0,Other,241,True,True,True,True,176500
920,60,FV_or_RL,70.0,8462,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,6,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,105.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,928.0,Y,SBrkr,936,785,1721,2,1,Gd,7,False,4_or_2,Y,300,Other,87,True,True,True,True,201000
921,90,FV_or_RL,67.0,8777,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1272.0,Y,SBrkr,1272,928,2200,2,0_or_2,TA,9,False,0,P_or_N,0,Other,70,False,False,True,False,145900
922,20,FV_or_RL,65.0,10237,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1316.0,Y,SBrkr,1316,0,1316,2,0_or_2,Gd,6,True,4_or_2,Y,100,New_or_Con,23,False,True,True,True,169990
923,120,FV_or_RL,50.0,8012,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,9_or_5,Gable,Plywood,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1604.0,Y,SBrkr,1617,0,1617,2,0_or_2,Gd,5,True,4_or_2,Y,0,Other,69,True,False,True,True,193000
924,20,FV_or_RL,79.0,10240,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,7_or_8_or_6,Gable,Plywood,BrkFace,157.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1686.0,Y,SBrkr,1686,0,1686,2,0_or_2,TA,7,True,4_or_2,Y,384,Other,131,True,True,True,True,207500
925,20,FV_or_RL,,15611,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,5,7_or_8_or_6,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,1126.0,Y,SBrkr,1126,0,1126,2,0_or_2,Ex,6,False,4_or_2,Y,180,Other,0,True,True,True,True,175000
926,60,FV_or_RL,93.0,11999,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_1,2Story,8,9_or_5,Hip,VinylSd,BrkFace,340.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1181.0,Y,SBrkr,1234,1140,2374,2,1,Ex,10,True,3,Y,104,Other,100,True,True,True,True,285000
927,60,FV_or_RL,,9900,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,342.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,832.0,Y,SBrkr,1098,880,1978,2,1,TA,9,True,4_or_2,Y,0,Other,43,False,True,True,False,176000
928,20,FV_or_RL,,11838,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,8,9_or_5,Hip,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1753.0,Y,SBrkr,1788,0,1788,2,0_or_2,Ex,7,True,4_or_2,Y,202,Other,151,True,True,True,True,236500
929,60,FV_or_RL,,13006,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,285.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,964.0,Y,SBrkr,993,1243,2236,2,1,Gd,8,True,4_or_2,Y,0,Other,0,True,True,True,False,222000
930,20,FV_or_RL,73.0,8925,Pave,No_Alley_Access,IR1,HLS,AllPub,Other,Gtl,Tier_2,1Story,8,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1466.0,Y,SBrkr,1466,0,1466,2,0_or_2,Gd,7,False,3,Y,100,Other,18,True,True,True,True,201000
931,20,FV_or_RL,70.0,9100,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,925.0,Y,SBrkr,925,0,925,0_or_1,0_or_2,TA,5,False,1,Y,0,Other,0,True,True,True,True,117500
932,20,FV_or_RL,84.0,11670,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,10_or_9,9_or_5,Hip,VinylSd,Stone,302.0,Ex,Ex_or_TA_or_Gd,PConc_or_Wood,1905.0,Y,SBrkr,1905,0,1905,2,0_or_2,Ex,8,True,3,Y,0,Other,191,False,True,True,True,320000
933,20,FV_or_RL,63.0,8487,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,7,9_or_5,Gable,VinylSd,BrkFace,210.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1500.0,Y,SBrkr,1500,0,1500,2,0_or_2,Gd,6,False,4_or_2,Y,192,Other,36,True,True,True,True,190000
934,20,FV_or_RL,313.0,27650,Pave,No_Alley_Access,IR2,HLS,AllPub,Other,Mod,Tier_3,1Story,7,7_or_8_or_6,Flat,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,585.0,Y,SBrkr,2069,0,2069,2,0_or_2,Gd,9,True,4_or_2,Y,0,Other,0,False,True,True,True,242000
935,30,FV_or_RL,52.0,5825,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,4_or_3,9_or_5,Gable,HBoard_to_MetalSd,BrkFace,108.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,600.0,Y,SBrkr,747,0,747,0_or_1,0_or_2,TA,5,False,4_or_2,Y,0,Other,32,True,True,True,False,79900
936,20,FV_or_RL,67.0,10083,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,7,9_or_5,Gable,VinylSd,BrkCmn,,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1176.0,Y,SBrkr,1200,0,1200,2,0_or_2,Gd,5,False,4_or_2,Y,0,Other,41,True,True,True,True,184900
937,60,FV_or_RL,75.0,9675,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1113.0,Y,SBrkr,1113,858,1971,2,1,Gd,8,True,4_or_2,Y,0,Other,48,True,True,True,True,253000
938,60,FV_or_RL,73.0,8760,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1391.0,Y,SBrkr,1391,571,1962,2,1,Gd,7,False,3,Y,0,New_or_Con,90,True,True,True,True,239799
939,70,FV_or_RL,,24090,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1032.0,Y,SBrkr,1207,1196,2403,2,0_or_2,TA,10,True,1,Y,56,Other,318,True,True,True,True,244400
940,90,FV_or_RL,55.0,12640,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,6,9_or_5,Gable,Plywood,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1728.0,Y,SBrkr,1728,0,1728,2,0_or_2,TA,8,False,4_or_2,Y,40,Other,0,True,False,True,True,150900
941,60,FV_or_RL,,8755,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkFace,298.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,992.0,Y,SBrkr,1022,1038,2060,2,1,Gd,8,True,4_or_2,Y,0,Other,168,False,True,True,True,214000
942,90,FV_or_RL,42.0,7711,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,4_or_3,2_or_4_or_3_or_1,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,PConc_or_Wood,1440.0,Y,SBrkr,1440,0,1440,2,0_or_2,TA,8,False,0,P_or_N,321,Other,0,True,False,True,True,150000
943,90,FV_or_RL,100.0,25000,Pave,No_Alley_Access,Reg,Low,AllPub,Other,Gtl,Tier_3,1Story,5,2_or_4_or_3_or_1,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1632.0,Y,SBrkr,1632,0,1632,2,0_or_2,TA,8,False,4_or_2,P_or_N,0,Other,0,True,False,True,True,143000
944,20,FV_or_RL,,14375,Pave,No_Alley_Access,IR1,Lvl,NoSeWa,CulDSac_or_FR3,Gtl,Tier_2,Other,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,541.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,819.0,Y,Other,1344,0,1344,0_or_1,0_or_2,Gd,7,True,4_or_2,Y,0,Other,351,True,True,True,False,137500
945,50,RH_or_RM,98.0,8820,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,7_or_8_or_6,Hip,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,BrkTil,1088.0,Y,SBrkr,1188,561,1869,0_or_1,0_or_2,TA,7,False,4_or_2,Y,48,Other,244,True,True,True,True,124900
946,80,FV_or_RL,70.0,8163,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,Other,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,128.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1144.0,Y,SBrkr,1144,0,1144,0_or_1,0_or_2,TA,6,True,1,Y,86,Other,0,True,True,True,True,143000
947,20,FV_or_RL,85.0,14536,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,8,9_or_5,Hip,VinylSd,BrkFace,236.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1616.0,Y,SBrkr,1629,0,1629,2,0_or_2,Gd,9,True,3,Y,0,Other,252,True,True,True,True,270000
948,60,FV_or_RL,65.0,14006,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkFace,144.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,936.0,Y,SBrkr,936,840,1776,2,1,Gd,7,True,4_or_2,Y,144,Other,96,True,True,True,True,192500
949,20,FV_or_RL,78.0,9360,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,6,7_or_8_or_6,Hip,Plywood,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1161.0,Y,SBrkr,1381,0,1381,0_or_1,1,Gd,5,True,4_or_2,Y,0,Other,0,True,True,True,True,197500
950,20,FV_or_RL,60.0,7200,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,864.0,Y,SBrkr,864,0,864,0_or_1,0_or_2,Gd,5,False,4_or_2,Y,194,Other,0,True,True,True,False,129000
951,20,RH_or_RM,60.0,7800,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,5,9_or_5,Gable,VinylSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,828.0,Y,SBrkr,965,0,965,0_or_1,0_or_2,TA,6,False,1,Y,421,Other,0,True,True,True,False,119900
952,85,FV_or_RL,60.0,7200,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,Other,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,768.0,Y,SBrkr,768,0,768,0_or_1,0_or_2,TA,5,False,1,Y,192,Other,0,True,True,True,False,133900
953,60,FV_or_RL,,11075,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Mod,Tier_3,2Story,5,2_or_4_or_3_or_1,Gable,HBoard_to_MetalSd,BrkFace,232.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,784.0,Y,SBrkr,1168,800,1968,2,1,TA,7,True,4_or_2,Y,305,Other,189,True,True,True,True,172000
954,90,FV_or_RL,35.0,9400,Pave,No_Alley_Access,IR1,Lvl,AllPub,CulDSac_or_FR3,Gtl,Tier_3,Other,6,9_or_5,Flat,HBoard_to_MetalSd,BrkFace,250.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,945.0,Y,SBrkr,980,0,980,2,0_or_2,TA,4,False,0,Y,0,Other,0,True,False,True,True,127500
955,90,RH_or_RM,82.0,7136,Pave,No_Alley_Access,IR1,HLS,AllPub,Other,Gtl,Tier_2,2Story,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,423.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,979.0,N,Other,979,979,1958,2,0_or_2,TA,8,False,4_or_2,Y,0,Other,0,True,False,True,True,145000
956,160,RH_or_RM,24.0,1300,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,561.0,Y,SBrkr,561,668,1229,0_or_1,1,TA,5,True,4_or_2,Y,150,Other,0,True,False,True,True,124000
957,20,FV_or_RL,70.0,7420,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,9_or_5,Hip,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1057.0,Y,SBrkr,1057,0,1057,0_or_1,0_or_2,TA,6,False,4_or_2,Y,0,Other,0,True,True,True,True,132000
958,20,FV_or_RL,65.0,8450,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,1Story,7,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1337.0,Y,SBrkr,1337,0,1337,2,0_or_2,Gd,6,False,4_or_2,Y,0,Other,39,True,True,True,True,185000
959,160,FV_or_RL,24.0,2572,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Hip,HBoard_to_MetalSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,696.0,Y,SBrkr,696,720,1416,2,1,Gd,6,False,4_or_2,Y,0,Other,44,True,False,True,True,155000
960,20,FV_or_RL,50.0,7207,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_3,1Story,5,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,858.0,Y,SBrkr,858,0,858,0_or_1,0_or_2,TA,4,False,0,Y,117,Other,0,True,True,True,False,116500
961,60,FV_or_RL,,12227,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,2Story,6,7_or_8_or_6,Gable,HBoard_to_MetalSd,BrkFace,424.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,1330.0,Y,SBrkr,1542,1330,2872,2,1,TA,11,True,4_or_2,Y,550,Other,282,False,True,True,True,272000
962,160,FV_or_RL,24.0,2308,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_3,2Story,6,7_or_8_or_6,Gable,Plywood,BrkCmn,0.0,TA,Ex_or_TA_or_Gd,Stone_or_CBlock,804.0,Y,SBrkr,804,744,1548,2,1,Gd,7,True,4_or_2,Y,48,Other,0,True,False,True,True,155000
963,20,FV_or_RL,122.0,11923,Pave,No_Alley_Access,IR1,Lvl,AllPub,Other,Gtl,Tier_2,1Story,10_or_9,9_or_5,Gable,VinylSd,BrkCmn,0.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,1800.0,Y,SBrkr,1800,0,1800,2,0_or_2,Ex,7,False,4_or_2,Y,288,Other,136,True,True,True,True,239000
964,60,FV_or_RL,80.0,11316,Pave,No_Alley_Access,Reg,Lvl,AllPub,Other,Gtl,Tier_2,2Story,7,9_or_5,Gable,VinylSd,BrkFace,44.0,Gd,Ex_or_TA_or_Gd,PConc_or_Wood,817.0,Y,SBrkr,824,1070,1894,2,1,Gd,8,True,4_or_2,Y,0,Other,40,True,True,True,True,214900
